ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.062149767031372274,0.1374504344366096,-0.08280331851494425,-0.059422089044808044,-0.21868974659662493,0.17316169575838525,0.23968211861951647,0.03486981518777033,-0.012841187396568672,0
-0.187043218495488,-0.293916367415042,-0.10172351208805445,0.3901876203167876,0.0029311702059724243,0.2161458324762863,0.04756745571880064,-0.31787654511062524,-0.23158303911568578,0
-0.4524459868642448,-0.3459997209617235,-0.2013972690805447,0.2603416378627337,0.4201663159502406,0.16088701876964054,-0.6406670485596987,0.3071042547487818,-0.007371887016159567,0
0.3298940927354461,-0.5062033041332131,0.04051594974366792,0.06822152369748617,0.039231740683259166,0.3075403813672744,-0.105085961818206,-0.3371648316396614,0.2508351459568428,0
-0.053319636381196536,-0.538167749360367,-0.09432443501003249,-0.2669534312823425,0.04296065774891464,-0.27137736411392216,-0.15515138308683996,0.16431185794894318,-0.24679785185661837,0
-0.12311499260589014,-0.40663425093368677,-0.4786701738666682,-0.2882338674734671,-0.4465781933887209,0.2798486112276593,0.044237772119263996,-0.024184909444524626,0.04710744517043676,0
0.35391490341021026,-0.21270628728914712,0.010314546677380533,0.07623830612143062,0.2361100415849542,-0.2086936350360589,0.011997194239232211,-0.16818746531256035,-0.5430576466091901,0
-0.26946238183670346,0.5859777412579704,-0.03502919933447294,0.20911529365191797,-0.23576463692249044,-0.28228078579286564,-0.585107697868088,-0.030849451895787253,-0.24251404401952717,0
0.2504386257691285,-0.15776390276856117,-0.47388823576655276,0.11756437867367536,0.33591012017208743,0.1596348402559145,-0.4475165065360891,0.3239949508902605,-0.2576001880345995,0
0.08896841529869122,0.0533250318804094,-0.1773904340089614,-0.3103793878819964,0.06071436812679269,0.3647620686596942,-0.285858149041756,-0.35767722269813695,0.5041049861604724,0
-0.3113489629546446,0.1201444159518986,0.1791217683034076,0.19520028863762584,0.08736573652866478,0.14640404591280295,0.019336524968398296,-0.12364696655754501,-0.4012320995477405,0
-0.02274112350845563,0.039319555864754614,-0.34093498159821134,0.1277732901304234,0.23176254571539576,0.006241207131763269,0.3221525483854805,-0.2255230694061564,0.11956600544747109,0
0.2918890601267362,-0.023233038217798093,-0.37265372091854804,-0.3211999218570535,0.11258083471298935,0.0930461478304521,-0.48109311926177856,-0.011585140064614393,0.47834178442125147,0
0.2386786391687825,-0.3585881290797734,-0.09746508659752161,-0.23529629109007671,0.5155360246708286,0.04092807542018403,-0.20163448537126236,-0.20540426775379628,0.3016239900694462,0
0.44863027586504206,0.43527826448376356,0.1868796809435892,0.20654879236846996,0.4680115796575064,-0.3377852688406182,-0.014542253313141962,-0.5304243727159843,0.45643504715078304,0
0.10145437559799592,0.5421589930913655,0.5430982772168087,-0.07035226054376728,-0.3651731680881403,-0.37278604348347455,-0.27941969970178565,-0.3165412640797087,0.5009853848936088,0
1.0116888760880018,-0.5047976082368058,0.19768060645610513,0.47674419049093714,-0.051213600376956485,-0.023647763842036436,0.026214093765888565,0.49132650556143354,0.016854455034222348,0
-0.2761172415202127,-0.30720857726591383,0.32544832204683244,0.1503387828193729,0.2509604641741235,0.023957050730791133,0.19208248455402047,0.07401846338588179,0.14253167352594237,0
-0.11959151700456036,-0.08394310271310182,0.10400928855049908,-0.14598935645678074,-0.2827808886040511,0.0033997135103202244,-0.2270433377047792,0.06370861614242322,0.058477917380738265,0
-0.01825922624242384,-0.2893613384730574,-0.2055347938928191,-0.003061680117279804,-0.47041822783567466,0.20283048409497398,0.09827504165324892,-0.08478371700259148,0.14423055894951095,0
-0.4256251375774208,0.15178966603675956,0.19551332297907376,0.01901501779131545,-0.22806137362661488,-0.06464301484930196,-0.03435576098746702,-0.015487627232750822,0.12653911217462802,0
0.31274748520182627,-0.2184816607219839,-0.025682414678436297,-0.21851709397251298,-0.034549621855989386,0.16889375457145678,-0.3447305857790406,-0.12894357684941402,0.5152183653755162,0
0.2710597471877527,0.6495168203419807,0.11311015134840391,-0.273776459453288,-1.2193809431203169,-0.04337603019793435,-0.04226448675200883,0.15807855931231954,0.08753406630980493,0
0.005700099318644929,0.3571645783030788,-0.2838089479052883,0.2104169681428498,-0.3341668958893644,0.5470076886109398,0.13699979180698688,0.030242656277811895,-0.2861315496488176,0
-0.16032493610205156,0.06377220918966446,0.13993374025194177,0.2535819891126287,-0.5335605807583659,0.024214118017933998,0.42412290142885306,-0.3513804630475845,0.17875118821227604,0
-0.44851616124430077,0.30809587899591967,-0.036152459029768935,0.1811344408658876,0.3440016804385449,0.7022167834577031,0.49327312286927566,0.0761173509312578,0.21924144834778422,0
-0.23677749860937602,0.3317701273071927,0.06937732415522509,0.4545954282971405,0.2794436479958956,0.10560347732725929,-0.17030541842269695,-0.7376225769814652,-0.24658623169847943,0
0.22311338513136802,-0.16918424641747296,-0.02552195244753963,-0.16253197080348056,0.08356910680811439,-0.0641031511764647,-0.18838382443319862,0.12415775990333566,-0.25885665645044464,0
-0.06364842651348795,-0.24486517336258942,-0.08316093460250483,0.502281229821339,0.03000356223641421,-0.26983439287790234,0.012117038033563407,-0.4228070570509564,0.2852530798020708,0
-0.12806063821191685,0.023442918890894233,0.14540723388552254,-0.2702763355662458,0.16344205238083206,-0.43286657221730807,-0.16280909622131257,-0.02881652585102278,-0.15991088596438868,0
0.15043449945744156,0.2584908373493832,-0.12182733866746911,-0.30380566901054784,-0.29950055684885163,-0.29743268531884703,0.36390975066510206,-0.3583882809588567,-0.12407469709702593,0
0.3474559958796083,0.041718119596025297,-0.4766064391132769,-0.5279876646447751,0.3758666986240974,-0.26388189274919693,0.03020722165797224,0.0008469598599291036,-0.13844122553116622,0
0.0771350610168838,-0.4730989446572991,-0.5621910227047335,-0.1337385941480451,0.027906386466429508,0.118446006123653,0.01657305317277271,0.17348355578286664,0.07353906405901728,0
0.0943538687589515,-0.24084733318525267,0.05532497082809331,-0.1511167010488361,0.2752797810778889,-0.15784961131805622,0.1929923341510693,0.450848125574874,0.3309697158364646,0
0.4115586400649329,-0.02219185907831341,-0.1341653444186568,0.15778118407639513,0.26292460993939193,0.05607811576634929,0.0479508528519633,-0.46240729650344353,0.20059075055627698,0
0.052665988186449804,-0.022699681297749078,-0.5187297532296151,0.07316728248613528,0.16023434048918087,0.3845935087130058,0.09157339441624003,0.2926418867013405,-0.1386791349185419,0
-0.0927865639333733,0.5917626530369424,0.03196049011613414,-0.35789201130574105,0.09387539667035147,-0.026342505490456077,0.07895729237092376,0.03934581161324147,0.40141977809370827,0
0.20193765083219253,-0.4157963827196994,-0.02816236649200779,-0.11781787152774525,0.07153195331650199,0.6237470095400413,-0.0433913984362697,-0.1352001458473872,0.2608279134508701,0
-0.07698905480776631,0.15167677255076237,-0.1498840779668197,-0.11143860632630563,-0.018893075944347675,-0.35274329410175936,-0.27073150834845167,0.2279569515178379,0.2977392585234031,0
-0.11034771723982838,0.44673393249848686,0.07404279545425577,-0.5327946740885677,0.14488702013522392,-0.045175064512478345,0.5277066045611164,-0.07077745532556201,0.2879783610286937,0
0.38212008604186676,0.6814349236268388,0.39452820303234115,-0.29428401810401084,0.061862762492351536,-0.1617938770832936,-0.27172011333519036,0.21525915492020373,-0.15437669431693257,0
-0.08758580124768603,-0.12131922695518838,0.3853772156055417,-0.2312440891842268,-0.14610625891035184,0.28095198181710235,0.49626915548398565,-0.29768091393839846,-0.2759560646674803,0
-0.796552814269041,0.14742883581605992,0.043129392932575485,0.4300875059462839,0.18291441859605295,-0.6719374891098363,0.10243278682932089,-0.1898991096888877,-0.10152688743998353,0
0.10365538316662988,0.17092810715959408,-0.02541312985885606,0.05743521478720577,0.08415000687594978,-0.43293458675334334,-0.1804751938646135,0.28308001583837983,0.2971813889591626,0
-0.11865493547408797,0.05864451946598724,0.04732056228350428,0.1986506261842499,0.3629364563531431,-0.03220404673528884,0.16645727806890306,0.44562015707112657,-0.3539624524314781,0
-0.08674105694098261,-0.029653560371791815,0.09270207983230448,-0.4495906491447636,-0.5431250350073235,0.46541331630284793,0.2357748260711292,-0.010509569745854788,-0.39453184044659095,0
0.13588089796005284,0.13079261685001375,-0.08048945311741655,0.3582643449041975,0.010866171139580032,0.06775255021119218,0.515460489425603,-0.836186677606734,-0.5441342473555107,0
-0.0498182725053196,-0.7596738255659056,0.0523629179859307,0.3903306189072278,-0.21747087787799171,-0.40546423627927014,-0.3946934303461449,-0.05971478478253647,-0.37682732145747494,0
0.0644816490284265,0.20462084701878938,-0.4720888713125392,-0.5995034901433878,-0.1552868233262508,-0.35914997780706903,-0.04200092961944155,0.00972783534672893,-0.2367266026535661,0
-0.6066944799587205,0.037853371098590154,0.024404665004029307,-0.21159501717475446,0.16792440827697083,0.5018969108534858,0.41316294214466154,-0.06983201300795162,0.03734852862919086,0
-0.2829170425401787,-0.0667424690334796,0.1430440785073814,0.14872967190465308,-0.4308181484508999,-0.18634043963887223,0.22396585549607378,0.10090156849965932,-0.3454424035504759,0
0.42118762159778805,0.6140586587158673,-0.1469525826019218,0.19331653606145466,0.03994069387497167,-0.2828890117349292,0.1458052521497476,-0.1430729782791966,0.19858445179892417,0
-0.005565241353492067,-0.20248020563716568,-0.028641793285829602,-0.20354841914616653,0.009131868718433845,0.44321176818925817,0.44354629534459006,0.2516612582034082,0.013520764455958635,0
-0.5020513865970669,-0.12092279671950923,-0.33345161421033714,-0.09164983891609586,-0.31498487337918807,0.3033291016760972,-0.05398219661524322,-0.3500139818193126,-0.6128612717762808,0
-0.32175955033069725,0.5974659906614201,-0.37509407488779406,-0.17921431831354287,0.04742186912737274,0.3822178929800388,-0.7194104431359,0.3710546122062423,-0.005557062090691014,0
-0.2977758538209571,-0.24961839145495698,0.06324452338775727,0.03312541408383587,-0.22846595262786334,-0.28501256407974496,-0.1099523402324488,0.4650236471883277,0.04245951367562688,0
0.03070430476490004,-0.16503458488096165,-0.21886890472128484,0.3591535594385738,0.6592451163163744,-0.4575316923043082,0.6035269337637857,-0.27391792141809224,0.5749509620154991,0
-0.12978278416440397,-0.04410762702925499,-0.5330476984728074,-0.23131264714236138,0.360589990355488,0.03994994680881168,0.08954278707206748,-0.2740799476809188,0.07260961938186014,0
-0.19775469073094337,0.2522203446388648,-0.3335334897403326,0.30024614933052424,0.020177987857469198,0.10053783992209918,-0.25272915162933707,0.12320859413325844,-0.530781024689633,0
0.001181191329420832,0.06234075220599402,-0.2899137281376207,-0.23450162170406627,-0.1295245576172615,0.10938054111144954,0.40023884042316304,-0.3561661229228668,0.06887801078477372,0
0.14332622983005813,-0.38778760414567875,0.23237414931952244,-0.25428816374906527,0.15121510132057858,0.44345518069170053,0.25345887113255694,-0.14778086133069604,0.052322624568326294,0
-0.07770859342166715,-0.15965056893815685,0.053734203410540214,0.24557838550296396,0.23024277534425538,-0.5201301270024744,0.04410352525984702,0.33075808693680436,0.1814741481550706,0
-0.17241276228401983,-0.1822063299636634,-0.26148065944719,0.276580913402285,0.07635977693629155,0.25790851538932974,0.17553961177912897,0.22128202934308888,0.7910840509738019,0
-0.12644946610196506,-0.02316631356691367,-0.17632977149134785,0.2554229810287963,-0.3045442609123307,-0.32898751324419534,-0.3051764700671174,0.5940589025068769,-0.16097120576836127,0
0.10194628925599312,0.12775309758894873,0.3936253248321678,-0.39473922246544235,-0.0628763298608749,0.25672059625825233,-0.10862951828758659,0.05123524428006232,-0.19578712903165843,0
-0.002214044983371902,0.1254617267663916,0.2808307305590853,-0.13978529342161522,0.02340392233667681,-0.14248701135641323,-0.019479368481391795,-0.18325140068345566,0.14072279756189515,0
0.23018905161192119,-0.5328035262145207,-0.3354181283945484,0.24689657760099643,0.08708250523776072,-0.24419153876715347,0.32975168920509507,0.01537305349590615,0.5476691055474286,0
-0.34493777324830754,0.31918229626825684,0.3490577578878979,0.012462552169168382,0.09400894534253067,-0.18297081208476065,-0.16462403320803562,-0.04517650182259036,0.201313813978704,0
-0.23260083178708324,0.07577065379898705,-0.024188642534943038,-0.32210785385923923,0.21924967055847744,-0.43368306023296876,-0.007724911124873536,-0.040967132760940626,-0.10279251057482285,0
0.23194225676677466,0.41535961427817186,0.2398834878168732,0.1374953817376325,0.40251608661603455,0.012128681950040156,0.43229744804940856,-0.007141112428719889,0.29545789154126084,0
-0.24054835300490812,0.13325949818720156,-0.048992386500452074,-0.21444217769744114,0.3037691120088082,-0.23180201719813714,0.757298090267901,-0.27953001265387095,0.5381573665246828,0
0.4152047156798035,0.33039688732072864,0.35574875962265246,0.5383574545176636,0.17709595371215475,0.23588946927008347,-0.2611916181055831,0.08466532649119285,-0.23063678461277745,0
0.42156159176345637,0.1399635934350381,-0.3478861834619396,0.46345243872547753,-0.3773111973338578,0.19201682430987518,0.041987276911357785,-0.4225989803275773,-0.30020599733063585,0
0.4176977260475709,0.40386772686082445,-0.07663512941445477,0.18122922790667018,0.355902970704813,0.5064471158708372,-0.45238587428344623,-0.2150479823724343,0.01675894046805721,0
-0.2641922455589308,0.15667519080533357,0.3649379333697351,0.4083020114309321,0.24564190563209315,0.10989824506232315,-0.004350278643546237,-0.035663628941945226,0.09034459021408554,0
0.023068484575371428,-0.029374573932871215,-0.7177824444591788,0.019437405037014327,-0.07673738353920298,0.15620333012402213,-0.08703133509457775,-0.6778659937966774,0.41521691319795356,0
-0.148029744660998,0.6817304161340645,-0.013818421237339616,0.22963124831250475,0.008921709286846649,0.42002994354834416,0.37530989053672664,0.23069746090347523,-0.14063111918783047,0
0.27694878250258587,0.2667111366839676,-0.11806389596195623,0.4433160885906225,0.01967429141105346,-0.1882988088080089,-0.35187169072251706,-0.6159463529542516,0.12056369598778953,0
0.5119814861035386,0.17212332630132393,0.20539836916312354,0.0736496045382938,-0.13134669732909732,-0.4464774638469098,-0.39299491084678284,0.20087630726945344,0.46706964299597503,0
0.2620768246906137,-0.38289132496150075,0.32097403062329155,-0.0765561514542851,-0.5244103611408016,0.060028217738518075,0.4562804185757164,-0.38784278697844865,0.06719367064590628,0
0.0027433037220412093,-0.3864922852390613,0.2190851457920893,-0.5113865874531347,-0.33496279300426135,-0.4267900407643212,-0.18993966291911998,-0.12147560721104984,-0.11856536272001542,0
-0.10966178904976281,0.08781464464255602,0.0723000760191737,-0.024940057716448197,-0.2719521856493431,0.7361816018776169,0.05922934247047087,0.1557391940848288,0.17105911665695675,0
0.19472601978873186,0.04365635933047224,0.012169364428608097,0.2470269553686934,-0.590349036927774,0.43664948762368294,0.08851337017459487,0.6594418558438447,-0.09910911097638296,0
-0.366862061002592,-0.18423676950249485,-0.10281318644396936,0.2836900282702889,-0.3339798806377227,0.6491928999904741,-0.23619468666947802,0.03493559331220482,0.10128653482399129,0
0.1609008097146196,0.042294809883618,0.06299178645738936,0.15130951971552292,0.3423598244725206,0.018734092998938787,-0.2358752853556122,-0.5947878984598524,-0.05592250556671688,0
-0.2744072793783832,0.4765880784130787,0.4378964488756528,-0.16238972848867195,0.14577550183773486,0.16517207811047935,0.3380729054109657,0.2861085397907322,-0.043301617955943485,0
0.18616446478852053,0.2086207423650896,-0.24915368948326239,-0.5930464706842772,-0.29129545956470704,-0.1378426295857932,0.20312162665359898,-0.06957552145770547,-0.12085454470055328,0
-0.048281213058919005,-0.34230255292582146,-0.1206244425372221,-0.14856452940142054,-0.20646706734839135,0.2648774416760256,-0.004706237927538608,0.020971996337647077,-0.17211200599242957,0
-0.11647931969298424,-0.03345264814288311,-0.02265299177004223,-0.09130346131618543,0.36875508778223964,-0.3646629636153171,-0.04103754744727319,0.16735890896628428,0.2981952271634398,0
-0.2656537121486546,-0.24148994425576825,0.30027980375870056,-0.09387869015700423,0.3613401624760944,-0.7629279568424336,0.094983265455688,-0.6676133870717142,0.05699293238244781,0
-0.10702350773045825,-0.11630997492256834,0.06699070186566164,0.18556690709337734,0.020966398760822482,-0.23721318584657,0.1146597635760367,0.001961054320558733,0.38214160658428786,0
0.16683653956018957,-0.12408469968889282,0.2950445686635572,0.5957029233044518,0.35243930801448925,-0.43664204268519474,0.378343656665221,-0.12290816698580863,-0.6751168479773578,0
0.31315818327559736,-0.14329367478120156,0.31023299715108027,0.0370587605523279,-0.22977120328381445,0.44337802084786065,-0.006256833468343031,0.3665504718016557,-0.15594204844552934,0
0.1579344484004087,-0.37654061159201846,0.17761104774599412,-0.0650195367469385,0.06820797603624836,0.5447032365240948,0.13289422446004912,0.21813412900162285,-0.22220638881853025,0
0.40916595732513156,-0.03829640445545703,-0.319198084969666,-0.07776654390122775,-0.4423052568074083,-0.42087872172393326,0.21545363855360425,-0.4881005768344642,-0.0761841745427079,0
0.7617488148807997,-0.168182291054193,0.4983281735690144,0.03731543007231426,-0.10929604885468863,0.3875146822563718,0.22073255701151112,0.3787877557047145,-0.30959931147889375,0
-0.09734728734866797,-0.8788346070006804,0.42371420132781035,-0.24848812810451967,0.008422960348364712,0.2854154950502311,0.4349158756083685,0.13485752644806337,-0.4821812686818911,0
-0.06176001512865149,0.6158916073504989,0.01906201515070101,0.03605956762381652,-0.5055176692252656,-0.47093300541566285,-0.003776633594372081,-0.4641724792359655,0.20167639470092827,0
-0.43201243430513936,0.3266308962650016,-0.4145310727450664,0.13524370089953994,0.1779348361200974,-0.11708025927948544,-0.16976016959244467,0.016725931047831922,-0.17796153777581805,0
0.357218176834092,-0.1128902174774988,-0.468149447362307,0.06290581907234644,0.22806048978765942,-0.17404911663735592,-0.10738890696875511,0.31044783415675653,0.16669766755711246,0
0.3898190442793462,0.005645714922179527,0.07629468796611308,0.13726258020143436,0.303335721433306,0.22439861958816,0.1922480052284913,-0.3642131617720182,-0.3534925830645632,0
-0.26014384681486596,-0.3514963041952685,-0.21052513263923578,0.1301242828045606,0.7002740691938817,-0.36863380527150413,-0.03243040261906081,0.4132732007536251,-0.4908025737453783,0
0.18529225365334348,0.5087168633432596,-0.5151567400081135,-0.5315690046739331,0.12501430477767483,-0.029661787697844735,0.6860392867481552,-0.4537886322382577,0.07236758004454777,0
0.36512123909403305,0.5691866084319335,-0.47380970980890047,0.19106104751862094,-0.019224862970652862,-0.20578035118488539,0.0037766799735661073,-0.23736815299409536,0.18980501309069361,0
0.06788648084966244,0.04700811847395738,-0.1409947719990025,-0.2013044536987361,-0.4806249028498333,0.142002355015543,-0.28648599324450685,-0.2828612506169076,-0.18466645010932023,0
0.25422042977299164,0.3070591932556034,0.058478872143293455,-0.32875174890118736,0.11758572948025435,-0.06503760950637878,0.09681050019389377,0.41308011947659856,-0.3051217353083781,0
0.0524499035974414,0.052586033680177155,0.42171391530474805,-0.33133554835649887,0.1678298536224228,-0.16057371118211855,0.4616436638268099,-0.14730484096475904,0.37478178425504377,0
-0.3650564677077717,-0.4010176316627792,0.14526623230405258,0.13006248314175878,-0.40680368147982765,-0.06398897268962339,-0.24472794291739114,-0.34884510079829933,-0.017168467807861815,0
0.31480421769625966,-0.12354701068909718,-0.11442135914142432,-0.06677247816745588,-0.07202619599015987,0.6108128498520337,-0.2533864395303119,0.13356326367421856,-0.2994378045277251,0
